
2;1501906;16
3;2002443;21
4;2901991;30
5;4100805;42
6;5301477;54
7;6302103;64
8;7004179;71
9;8305977;84
10;8406330;85
11;9006581;91
12;9906348;100
13;10206845;103
14;11007834;111
15;11309305;114
16;12311726;124
17;13711117;138
18;14211507;143
19;15711818;158
20;17113640;172
21;19614251;197
22;20512188;206
23;21411821;215
24;22013192;221
25;22714327;228
26;23616221;237
27;25018759;251
28;25319105;254
29;26420534;265
1;723645840511;7
1;723724443527;7
1;724444171159;7
1;724690670941;7
1;725354532928;7
1;725458096663;7
1;725539198130;7
1;725844794075;7
1;726029029295;7
1;726098209923;7
1;726153769850;7
1;726189242276;7
1;726198549767;7
1;726198649197;7
1;726198748270;7
1;169731195;7
2;726198848359;10
1;726256559984;7
1;726265568082;7
1;726267706978;7
1;726268595063;7
1;726269521731;7
1;726270394248;7
1;726271771678;7
1;23805338;7
2;726280382198;19
1;726676782241;7
1;726797453430;1
1;289611585;1
2;727131003635;4
2;727281492799;4
2;727336539796;4
2;553342131;4
3;727354803213;9
3;727370962486;9
3;727372495227;9
3;727373673285;9
3;727374699902;9
3;579433706;9
4;727375629058;13
4;727376455131;13
4;727377279898;13
4;727378054293;13
4;582737850;13
5;727378985236;15
5;727379963350;15
5;586559863;15
6;727383162165;16
6;588097181;16
7;727384596923;21
7;727385781057;21
7;727386804598;23
1;727442608025;1
1;2639045;1
2;727445755401;8
1;727478694569;1
1;21429563;1
2;727486434065;3
2;727499913560;3
2;46744871;3
3;727506921760;4
3;52841028;4
4;727517892338;10
4;727543976338;10
4;727552171581;10
4;727558999727;10
4;727566331018;10
4;727580056012;10
4;125465496;10
5;727589099724;15
5;727598148210;15
5;727609565696;15
5;727613618074;15
5;727617415752;15
5;162676143;15
6;727625758861;17
6;727636312256;17
6;180313747;17
7;727674256627;20
1;728083849748;1
1;7731390;1
2;728094663405;5
1;728108261053;1
1;2287041;1
2;728113644195;5
2;728117397840;5
2;728118891990;5
2;728121630065;5
2;15403175;5
3;728123115058;9
3;728124041195;9
3;728124916863;9
3;728125843743;9
3;19313175;9
4;728126926780;16
4;728127950951;16
4;728128876132;16
4;728129800597;16
4;728130624073;16
4;728131449264;16
4;728132324142;16
4;25794290;16
5;728133311043;22
5;728134234811;22
5;728135061242;22
5;728135935594;22
5;728136861617;22
5;728137734288;22
5;31204011;22
6;728140075795;27
6;728141100590;27
6;728141821903;27
6;728142444562;27
6;728143016621;27
6;36235264;27
7;728143694666;30
7;728144517372;30
7;728145239478;30
7;38458766;30
8;728146272895;37
8;728157241516;37
1;728327929200;1
1;5479144;1
2;728338591893;4
1;728353009560;1
1;1673924;1
2;728356786305;5
1;9100265;1
1;728522570498;1
1;49162609;1
1;728854490031;1
1;9872684;1
1;728931624327;1
1;15631173;1
1;729096416722;1
1;10828936;1
1;729790864509;1
1;35825666;1
1;729906846784;1
1;45365503;1
1;730162357398;1
1;17187005;1
2;730191594284;6
2;730197417499;6
2;730197998360;6
2;730198465958;6
2;730199038055;6
2;51495518;6
3;730199611572;14
3;730200281178;14
3;730200898293;14
3;730201365494;14
3;730201781845;14
3;730202147686;14
3;730202563189;14
3;730203030512;14
3;55488009;14
4;730203806125;21
4;730204274178;21
4;730204691685;21
4;730205059533;21
4;730205827696;21
4;730206192569;21
4;730206558662;21
4;59016784;21
5;730206979842;27
5;730207345707;27
5;730207662093;27
5;730208026743;27
5;730208493693;27
5;730208909400;27
5;61366880;27
6;730209378002;29
6;730209846226;29
6;62303571;29
7;730210265631;32
7;730210682539;32
7;730211150126;32
7;63607746;32
8;730211571816;37
8;730259848646;37
8;730260314572;37
8;730260983083;37
8;730261548757;37
1;776011248475;1
1;1434283;1
2;776012389156;5
2;776013011195;5
2;776013898130;5
2;776014617399;5
2;4801295;5
3;776015392758;9
3;776015961616;9
3;776016580766;9
3;776017248720;9
3;7432326;9
4;776017771626;14
4;776018289036;14
4;776018804807;14
4;776019319752;14
4;776019888105;14
4;10071827;14
5;776020459339;16
5;776021175163;16
5;11359295;16
6;776021900807;24
6;776022319981;24
6;776022585862;24
6;776022800720;24
6;776023169146;24
6;776023382780;24
6;776023850669;24
6;776024468168;24
6;14651868;24
7;776026502062;29
7;776026819592;29
7;776027236903;29
7;776027603254;29
7;776028171623;29
7;18355294;29
8;776028797271;34
8;776029164563;34
8;776029581766;34
8;776029999190;34
8;776030516383;34
8;20700079;34
9;776031844410;45
9;776032265059;45
9;776032683290;45
9;776033100776;45
9;776033568697;45
9;776033936922;45
9;776034304100;45
9;776034669904;45
9;776035085031;45
9;776035552069;45
9;776036069958;45
9;26253678;45
10;776037144313;49
10;776037763475;49
10;776038385216;49
10;776038952478;49
10;29136138;49
11;776039475479;53
11;776039944593;53
11;776040462376;53
11;776040929354;53
11;31112922;53
12;776041861214;55
12;776042434521;55
12;32618023;55
13;776043055370;56
13;33239237;56
14;776044187579;62
14;776044958240;62
14;776045777720;62
14;776046444769;62
14;776047062204;62
14;776047983775;62
14;38167442;62
15;776080788440;69
15;776084341903;69
15;776085062462;69
15;776085681965;69
15;776086300083;69
15;776086969812;69
15;776087792108;69
15;77975791;69
16;776089877887;70
16;776092010726;72
16;776092982361;72
16;776146057911;78
16;776147181004;78
16;776148002617;78
16;776148723831;78
16;138907774;78
17;776149295160;79
17;139478799;79
18;776149870908;91
18;776150441577;91
18;776150910626;91
18;776151429529;91
18;776151997956;91
18;776152514197;91
18;776152979494;91
18;776153396690;91
18;776153867048;91
18;776154284341;91
18;776154711073;91
18;776155177312;91
18;145361102;91
19;776155699537;97
19;776156166506;97
1;776389936945;1
1;1633078;1
2;776390560634;4
2;776390929668;4
2;776391258969;4
2;2954940;4
3;776391680160;9
3;776391995730;9
3;776392310942;9
3;776392575116;9
3;776393041430;9
3;4737685;9
4;776393411972;12
4;776393778366;12
4;776394146084;12
4;5841998;12
5;776394464373;14
5;776394678237;14
5;6374637;14
6;776394997988;20
6;776395312832;20
6;776395729404;20
6;776396195408;20
6;776396562393;20
6;776396878650;20
6;8574476;20
7;776397250167;24
7;776397664640;24
7;776398030541;24
7;776398397284;24
7;10094690;24
8;776398767883;27
8;776399184517;27
8;776399601889;27
8;11298756;27
9;776400023390;29
9;776401094187;29
9;776468637918;41
9;776468737472;43
9;776468836874;43
9;776468936689;43
9;776469035541;43
9;776469135193;43
9;776469234003;43
9;776469333524;43
9;776469433282;43
9;81129430;43
10;776469533733;45
10;776469633603;45
10;81329261;45
11;776470236338;56
11;776470335820;56
11;776470435714;56
11;776470535544;56
11;776470635400;56
11;776470734970;56
11;82430878;56
12;776470835385;59
12;776470935479;61
12;776471736815;69
12;776471835756;69
12;776471935396;69
12;776472035065;69
12;83730867;69
13;776472134517;71
13;776472835637;85
13;776472934951;85
13;776473033874;85
13;776473133123;85
13;776473232358;85
13;776473332899;85
13;776473432973;85
13;776473533011;85
13;776473633819;85
13;85329576;85
14;776473734392;87
14;776473833940;87
14;85529747;87
15;776473935113;94
15;776474034998;94
15;776474134802;94
15;776474235196;94
15;776474334783;94
15;776474435031;94
15;776474534873;94
15;86231233;94
16;776474736967;103
16;776474836831;103
16;776474937260;103
16;776475036473;103
16;776475136590;103
16;776475236366;103
16;776475336870;103
16;776475435907;103
16;87131365;103
17;776476440111;121
17;776476539822;121
17;776476639426;121
17;776476739147;121
17;776476838727;121
17;776476938442;121
17;776477038274;121
17;776477138435;121
17;776477238662;121
17;88934232;121
18;776477338531;122
18;776478539788;142
18;776478641543;142
18;776478740805;142
18;776478840569;142
18;776478940545;142
18;776479041167;142
18;776479140132;142
18;776479239613;142
18;776479339571;142
18;91035282;142
19;776479439032;145
19;776480944470;165
19;776481044312;165
19;776481143746;165
19;776481243573;165
19;776481343431;165
19;776481442651;165
19;776481543081;165
19;776481642770;165
19;93338327;165
20;776481742775;166
20;93438833;166
21;776481842926;168
21;776481943579;170
21;776482042531;170
21;776483947564;194
21;776484047235;194
21;776484146832;194
21;776484247320;194
21;776484347591;194
21;776484447953;194
21;776484548107;194
21;96243567;194
22;776484648637;196
22;776484748663;196
22;96444216;196
23;776484848191;198
23;776484947967;198
23;96643473;198
24;776485048382;201
24;776485147574;201
24;776485247252;201
24;96942818;201
25;776486149791;214
25;776486249468;214
25;776486348624;214
25;776486448452;214
25;776486548218;214
25;98243687;214
26;776486648666;216
26;776486749285;216
26;98444681;216
27;776488152744;234
27;776488252108;234
27;776488352205;234
27;776488451717;234
27;776488551790;234
27;100247562;234
28;776488653027;239
28;776488753221;239
28;776488852766;239
28;776488952534;241
28;776490453293;257
28;776490552653;257
28;776490652870;259
28;776490753181;259
28;776490852407;259
28;776490952124;259
28;776491051509;259
28;776491151717;261
28;776491251846;261
28;776491352409;263
28;776491451541;263
28;103146738;263
29;776491551774;264
29;103248189;264
30;776491751560;267
30;776491851140;267
30;776492550165;275
30;776492650703;275
30;104346155;275
31;776493747833;288
31;776493847217;288
31;776493947147;288
31;105642702;288
32;776494047115;290
32;776494147260;290
32;776497240975;322
32;776497340951;322
32;776497441154;324
32;776497541075;324
32;776500632955;356
32;776500732268;356
32;776500831436;358
32;776500930451;358
32;776504024617;390
32;776504123918;390
32;776504225016;392
32;776504324608;392
32;776507422468;424
32;776507522521;424
32;776507623100;426
32;776507723168;426
32;776510821224;458
32;776510920923;458
32;776511021302;460
32;776511121290;460
32;776514217694;492
32;776514317513;492
32;776514418723;494
32;776514517150;494
32;776517616216;526
32;776517717044;526
32;776517817171;528
32;776517917048;528
32;776521011934;560
32;776521111053;560
32;776521211262;562
32;776521311134;562
32;776524405721;594
32;776524505921;594
32;776524606772;596
32;776524706859;596
32;776527801992;628
32;776527902189;628
32;776528002246;630
32;776528102092;630
32;776531199616;662
32;776531298637;662
32;776531398767;664
32;776531498146;664
32;776534592334;696
32;776534691845;696
32;776534792851;698
32;776534893362;698
32;776537985928;730
32;776538085848;730
32;776538186045;732
32;776538286778;732
32;776541381399;764
32;776541480824;764
32;776541580951;766
32;776541680806;766
32;776544780150;798
32;776544880005;798
32;776544979979;800
32;776545079966;800
1;776623604545;1
1;1780056;1
2;776624336028;6
2;776625110658;6
2;776625545611;6
2;776625862272;6
2;776626126773;6
2;4297995;6
3;776626496724;7
3;4667976;7
4;776626817490;12
4;776627132666;12
4;776627448699;12
4;776627762507;12
4;776628330673;12
4;6502170;12
5;776629058915;20
5;776629426584;16
5;776629843317;16
5;776630108401;16
5;8279382;16
6;776630479153;23
6;776630746209;23
6;776630910708;23
6;776631128985;23
6;776631342685;23
6;776631656977;23
6;776631970546;23
6;10141447;23
7;776632341918;27
7;776632758541;27
7;776632973344;27
7;776633137032;27
7;11307988;27
8;776633309929;31
8;776633575181;31
8;776633789714;31
8;776633953955;31
8;12124869;31
9;776634221879;34
9;776634537026;34
9;776634752089;34
9;12923049;34
10;776634971556;37
10;776635186606;37
10;776635349363;37
10;13521223;37
11;776635567616;39
11;776635782070;39
11;13953634;39
12;776636000397;42
12;776636213522;42
12;776636427387;42
12;14599184;42
13;776636649804;48
13;776636815907;48
13;776637031051;48
13;776637244765;48
13;776637459234;48
13;776637622907;48
13;15794049;48
14;776638095975;52
14;776638460616;52
14;776638826626;52
14;776639141401;52
14;17312917;52
15;776639562901;54
15;776640231051;54
15;18401818;54
16;776640701357;59
16;776641119711;59
16;776641535892;59
16;776641902034;59
16;776642317941;59
16;20489068;59
17;776642737670;61
17;776643204896;61
17;21376058;61
18;776643676552;63
18;776644447724;63
18;776649255157;81
18;776649673646;81
18;776650093107;81
18;776650509777;81
18;776650978425;81
18;776651346597;81
18;776651817840;83
18;776652385550;85
18;776653055243;85
18;776653725354;83
18;776654293803;83
18;776654914196;83
18;776655532972;83
18;776656049319;83
18;776656517035;83
18;776665010562;101
18;776671181010;101
18;776675881971;101
18;776677210048;103
18;776677729574;105
18;776678196735;105
18;776678714881;103
18;776680596315;103
18;776683134762;103
1;777288938296;1
1;2185153;1
2;777289416928;3
2;777289787209;3
2;3032544;3
3;777290179053;8
3;777290596299;8
3;777290962931;8
3;777291430787;8
3;777291848034;8
3;5093261;8
4;777292217353;9
4;5463143;9
5;777292641697;12
5;777293007130;12
5;777293426389;12
5;6671484;12
6;777293795526;13
6;7041101;13
7;777294218696;20
7;777294585429;20
7;777295003063;20
7;777295368869;20
7;777295733931;20
7;777296151347;20
7;777296467528;20
7;9712649;20
8;777296888915;25
8;777297354077;25
8;777297768812;25
8;777298235286;25
8;777298751205;25
8;11996288;25
9;777299222732;30
9;777299588915;30
9;777299905033;30
9;777300320307;30
9;777300789439;30
9;14035600;30
10;777301211011;34
10;777301577698;34
10;777301944389;34
10;777302309248;34
10;15555673;34
11;777302731038;38
11;777303096684;38
11;777303462550;38
11;777303879039;38
11;17124581;38
12;777304299150;44
12;777304717596;44
12;777305134129;44
12;777305551597;44
12;777306020061;44
12;777306485878;44
12;19731864;44
13;777307108931;46
13;777309053690;50
13;777309621339;50
13;777310139590;50
13;777310706642;50
13;23952472;50
14;777311634290;52
14;777312150708;54
14;777312665723;54
14;777313181655;56
14;777313547491;58
14;777313760553;58
14;777313925198;58
14;777314442824;58
14;777314860571;60
14;777315075455;60
14;777319137287;66
14;777319655219;66
14;32900804;66
15;777320177586;67
15;33423083;67
16;777320902093;71
16;777321420183;71
16;777322035875;71
16;777322504754;71
16;35750633;71
17;777323077566;74
17;777330805156;86
17;777331226676;86
17;777331644176;86
17;777332214341;86
17;777332731136;86
17;777333196756;86
17;46443006;86
18;777333669209;92
18;777334137992;92
18;777334604971;92
18;777335122735;92
18;777335590749;92
18;777336108760;92
18;49353793;92
19;777336579389;93
19;777343495306;103
19;777343912286;103
19;777344328390;103
19;57573628;103
20;777345103208;106
20;777345772439;106
20;777346290514;106
20;59535764;106
21;777346813877;108
21;777347382033;108
21;60627416;108
22;777347803215;110
22;777348270497;110
22;61515754;110
23;777348741387;113
23;777349261159;113
23;777349779568;115
23;777365884876;133
23;777366402791;133
23;777366970119;133
23;80215405;133
24;777374773629;141
24;777375248364;141
24;88493513;141
25;777387981652;163
25;777388347733;163
25;777388915265;165
25;777389332331;165
25;777389800596;165
25;777390318178;165
25;103563183;165
26;777393948701;170
26;777394213613;170
26;107459210;170
27;777395859989;175
27;777396277454;175
27;777396797462;175
27;777397365288;175
27;777411118782;193
27;777411739611;193
27;777413065325;193
27;126310474;193
28;777424000701;206
28;777424519337;206
28;777425137081;208
28;777425856614;208
28;777448354080;216
28;777475608343;216
28;777478397151;222
28;777480226059;222
28;777483000260;236
28;777484797435;236
28;777485568983;238
28;777486256217;238
28;777487376220;246
28;777487894088;246
28;777488913243;252
28;777489482712;252
28;777491302526;266
28;777492697593;266
28;777495887982;268
28;777496475287;268
28;777497641463;276
28;777558583960;276
28;777560813240;282
28;777561489111;282
28;777563308986;296
28;777563893794;296
28;777564714948;298
28;777566711912;298
28;777567929913;306
28;777568497630;306
28;777569367251;312
28;777569934168;312
28;777571653490;326
28;777574406584;326
28;777575025432;328
28;777575559828;328
28;777576828440;336
28;777577397577;336
28;777578317065;342
28;777578885752;342
28;777580553024;356
28;777620634970;356
28;777623120010;358
28;777641067847;358
28;777643952675;366
1;2986528;1
2;6888360;2
3;19375781;8
4;23580781;15
5;28499512;21
6;33607553;28
7;38231974;36
8;43516105;45
9;52315897;50
10;54357295;52
11;58613879;59
12;62946022;64
13;64932356;66
14;65954392;67
15;95014513;89
16;99363946;95
17;101359735;98
18;104592140;104
19;106236394;107
20;119891748;121
21;134819798;135
22;135439343;136
23;150114517;158
24;159486080;171
1;4654170;1
2;6444595;3
3;13063163;8
4;15942247;14
5;16357124;15
6;17597292;18
7;19562837;23
8;20751491;26
9;21988764;29
10;23018608;31
11;26534681;40
12;29112551;46
13;30830985;50
14;134878989;70
1;915;1
2;500901;6
3;899508;10
4;1200622;13
5;2001578;21
6;2502611;26
7;3403634;35
8;4103575;42
9;4402220;45
10;4802305;49
11;5002501;51
12;5301365;54
13;5800041;59
14;6401510;65
15;7100056;72
16;7299775;74
17;7898325;80
18;17436867;81
19;32005767;94
20;48237092;109
21;57138140;131
22;57636237;136
23;67101356;157
24;71190445;179
25;75765970;195
26;77187259;200
1;1334;1
2;401065;5
3;1001961;11
4;1702406;18
5;1903145;20
6;2003038;21
7;2603259;27
8;3003632;31
9;3103912;32
10;4105208;42
11;4607410;47
12;4807731;49
13;4907156;50
1;1195;1
2;700352;8
3;1601840;17
4;1901631;20
5;2401289;25
6;2901997;30
7;3501619;36
8;3601964;37
9;3801394;39
10;4900797;50
11;5701272;58
12;6401946;65
13;7101643;72
14;7901193;80
15;8801942;89
1;1226;1
2;200859;3
3;899742;10
4;1599641;17
5;2200075;23
6;2400227;25
7;2599686;27
8;3499995;36
9;4500548;46
10;4800200;49
11;4900155;50
12;5400960;55
13;6002070;61
14;6401364;65
15;7102931;72
16;7604804;77
17;8406236;85
18;9908479;100
19;10610107;107
1;1133;1
2;600568;7
3;700495;8
4;1201424;13
5;1401104;15
6;1501358;16
7;2301037;24
8;2600366;27
9;3301154;34
10;3501048;36
11;3902002;40
12;4101748;42
13;4601001;47
1;1220;1
2;200774;3
3;501198;6
4;1000831;11
5;1801533;19
6;2401493;25
7;3200561;33
8;4100270;42
9;4200215;43
1;1432;1
2;301172;4
3;899834;10
4;1400654;15
5;1999274;21
6;2600154;27
7;3099761;32
8;3400674;35
9;4100250;42
10;4500054;46
11;4799834;49
12;5798139;59
13;6499183;66
14;7199552;73
15;7299089;74
16;7399437;75
17;8402359;85
18;8802805;89
19;10305559;104
20;10707198;108
21;11007176;111
22;11408018;115
23;11607457;117
24;13407497;135
25;13607098;137
26;13807118;139
1;1164;1
2;200039;3
3;599588;7
4;799888;9
5;1802120;19
6;2601992;27
7;3101908;32
8;3702213;38
9;4002202;41
10;4702832;48
11;5204326;53
12;5503770;56
13;6003751;61
14;6603430;67
15;6904288;70
16;7303797;74
17;8606992;87
18;10907138;110
1;1998201;21
2;3900132;40
3;4501296;46
4;6907727;70
5;8613669;87
6;11021702;111
7;12022242;121
8;13522635;136
9;15223033;153
10;16423002;165
11;16523226;166
12;17121498;172
13;17420645;175
14;18420131;185
15;19318891;194
16;19818138;199
17;19918457;200
18;21318764;214
19;22520059;226
20;23019642;231
21;23818778;239
22;24118590;242
23;24918185;250
24;25419107;255
25;26220371;263
26;26519281;266
27;27018813;271
28;27520133;276
29;27619981;277
30;28020877;281
31;28220367;283
32;28319829;284
33;28420363;285
34;32028402;321
1;2002273;21
2;2802887;29
3;2902844;30
4;5508554;56
5;7312511;74
6;7511917;76
7;8815560;89
8;10417548;105
9;12016263;121
10;12715589;128
11;14710100;148
12;15110366;152
13;15910532;160
14;17409624;175
15;17809513;179
16;18908026;190
17;19908103;200
18;20408409;205
19;21008955;211
20;22310792;224
21;22811292;229
22;23212123;233
23;23412614;235
24;23713448;238
25;24414594;245
26;24713625;248
27;24913880;250
28;25013868;251
29;25412959;255
30;25711994;258
31;25811425;259
32;25911395;260
33;26011582;261
34;29613655;297
1;2001049;21
2;2703963;28
3;5507655;56
4;6310334;64
5;7613387;77
6;8114296;82
7;9011869;91
8;10513242;106
9;11411458;115
10;12308599;124
11;14008137;141
12;14408160;145
13;15206937;153
14;15706667;158
15;17103276;172
16;18101834;182
17;18603059;187
18;19502221;196
19;20999690;211
20;21499121;216
21;22600443;227
22;22700934;228
23;23001146;231
24;24000603;241
25;24700837;248
26;25101982;252
27;25501983;256
28;26001916;261
29;26400996;265
30;26500147;266
31;26700630;268
32;26800372;269
1;2000966;21
2;3102687;32
3;3603224;37
4;5609245;57
5;7413087;75
6;10221832;103
7;10821788;109
8;11522707;116
9;12920353;130
10;13121314;132
11;14020897;141
12;14120472;142
13;14519769;146
14;14719684;148
15;15920862;160
16;17718464;178
17;18817931;189
18;20417385;205
19;21016313;211
20;21516611;216
21;21816839;219
22;22419043;225
23;22619155;227
24;23219962;233
25;23822677;239
26;23923735;240
27;24423891;245
28;24623032;247
29;24722165;248
30;24821795;249
31;25021520;251
32;25220865;253
33;25321033;254
1;265265014;36
1;7135153;36
1;7907967;36
2;8307604;40
3;12518504;82
4;13621163;93
5;17223610;129
6;21022207;167
7;23019208;187
8;23319836;190
9;24817458;205
10;28013617;237
11;30012259;257
12;31211025;269
13;32710725;284
14;33011059;287
15;35311444;310
16;38009278;337
17;39211180;349
18;39612388;353
19;40912371;366
20;41113615;368
21;42415381;381
22;47117976;428
23;49222393;449
24;51224988;469
25;52324570;480
26;54329235;500
27;54528538;502
28;56331582;520
29;56531607;522
30;56631388;523
31;56932011;526
32;58131561;538
33;58931740;546
34;60135792;558
35;60235880;559
36;61135987;568
37;61832436;575
38;62331646;580
39;62531410;582
40;62731808;584
41;63032398;587
42;63232639;589
43;63433192;591
44;71135471;668
45;75932068;716
46;80733430;764
1;101309;2
2;701044;8
3;1301963;14
4;1903161;20
5;2704622;28
6;2903749;30
7;3304300;34
8;4303901;44
9;4604263;47
10;4903905;50
11;5204322;53
12;5304244;54
13;5803579;59
14;6803308;69
15;7503802;76
16;8101862;82
17;8602327;87
18;8702321;88
19;9303519;94
1;101523;2
2;500864;6
3;700311;8
4;800710;9
5;1601868;17
6;2504222;26
7;3989893;36
8;4789584;44
9;5388186;50
10;5888714;55
11;6389169;60
12;6887855;65
13;7087123;67
14;8687254;83
15;9984623;96
16;11284144;109
17;12583416;122
18;12984565;126
19;13383896;130
20;13684337;133
21;14383101;140
22;14783523;144
23;16583050;162
24;18680519;183
25;19280665;189
1;100786;2
2;800820;9
3;1602229;17
4;2103634;22
5;2904684;30
6;3503979;36
7;3903519;40
8;4504379;46
9;4703774;48
10;5204384;53
11;6104191;62
12;6905325;70
13;7205316;73
14;8703856;88
15;8903151;90
16;9303863;94
17;9603840;97
18;10803396;109
19;12402402;125
20;12702058;128
21;13002432;131
